player_id,full_name,team_name,position,now_cost,most_recent_gameweek_played,average_points,average_points_l3,average_goals_scored,average_goals_scored_l3,average_assists,average_assists_l3,average_clean_sheets,average_clean_sheets_l3,average_goals_conceded,average_goals_conceded_l3,average_expected_goals,average_expected_goals_l3,average_expected_assists,average_expected_assists_l3,average_expected_goals_conceded,average_expected_goals_conceded_l3,avg_xg_and_xa_l3,now_cost_per_avg_l3_points,now_cost_per_avg_l3_xg_and_xa,now_cost_per_avg_l3_xg_conceded,season
528,Konstantinos Mavropanos,West Ham,Defender,4.3,38.0,1.18,1.0,0.0,0.0,0.0,0.0,0.05,0.0,1.03,0.33,0.04,0.0,0.01,0.0,0.98,0.43,0.04,4.3,107.5,10.0,2024_2025
543,Matt Doherty,Wolves,Defender,4.3,38.0,1.97,1.0,0.05,0.0,0.03,0.0,0.16,0.0,1.0,0.67,0.03,0.0,0.03,0.01,0.86,0.73,0.04,4.3,107.5,5.89,2024_2025
604,Josh King,Everton,Midfielder,4.4,38.0,0.26,1.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.03,0.02,0.01,0.02,0.13,0.02,4.4,220.0,33.85,2024_2025
798,Jay Robinson,Sunderland,Forward,4.4,38.0,0.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.33,0.01,0.02,0.08,0.17,0.45,0.63,0.18000000000000002,4.4,24.44,6.98,2024_2025
351,Erling Haaland,Man City,Forward,14.9,38.0,4.76,3.33,0.58,0.33,0.08,0.0,0.26,1.0,1.0,0.0,0.58,0.37,0.05,0.1,1.09,0.72,0.6799999999999999,4.47,21.91,20.69,2024_2025
696,Tyrique George,Brighton,Midfielder,4.5,37.0,0.74,1.0,0.04,0.0,0.04,0.0,0.04,0.33,0.0,0.0,0.01,0.0,0.01,0.0,0.06,0.1,0.01,4.5,450.0,45.0,2024_2025
792,Jeremy Monga,Leeds,Midfielder,4.5,38.0,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.67,0.02,0.06,0.0,0.01,0.21,0.32,0.03,4.5,150.0,14.06,2024_2025
182,Cole Palmer,Brighton,Midfielder,10.5,38.0,5.63,2.33,0.39,0.0,0.26,0.0,0.26,0.67,1.08,0.67,0.44,0.1,0.25,0.26,1.15,1.07,0.7,4.51,15.0,9.81,2024_2025
386,Jadon Sancho,Brighton,Midfielder,6.2,38.0,2.26,1.33,0.08,0.0,0.13,0.0,0.18,0.33,0.63,0.33,0.06,0.0,0.08,0.02,0.62,0.22,0.08,4.66,77.5,28.18,2024_2025
436,Murillo Santiago Costa dos Santos,Nott'm Forest,Defender,4.7,38.0,3.42,1.0,0.05,0.0,0.0,0.0,0.32,0.0,1.16,0.67,0.04,0.01,0.03,0.01,1.25,0.73,0.05,4.7,94.0,6.44,2024_2025
289,Patson Daka,Leeds,Forward,4.8,38.0,0.89,1.0,0.03,0.0,0.0,0.0,0.03,0.33,0.42,0.0,0.03,0.0,0.0,0.0,0.46,0.47,0.03,4.8,160.0,10.21,2024_2025
281,Jack Taylor,Fulham,Midfielder,4.8,38.0,1.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.55,0.67,0.02,0.01,0.02,0.0,0.43,0.31,0.02,4.8,240.0,15.48,2024_2025
27,Cameron Archer,Sunderland,Forward,4.8,38.0,1.5,1.0,0.05,0.0,0.0,0.0,0.05,0.0,0.89,0.33,0.15,0.21,0.02,0.05,0.98,0.36,0.2,4.8,24.0,13.33,2024_2025
449,Ryan Yates,Nott'm Forest,Midfielder,4.8,38.0,1.76,1.0,0.05,0.0,0.05,0.0,0.16,0.0,0.71,0.33,0.06,0.02,0.01,0.0,0.73,0.16,0.06,4.8,80.0,30.0,2024_2025
25,Oleksandr Zinchenko,Arsenal,Defender,4.8,38.0,1.05,1.0,0.0,0.0,0.03,0.0,0.11,0.0,0.03,0.33,0.02,0.12,0.01,0.08,0.08,0.28,0.1,4.8,48.0,17.14,2024_2025
482,Yves Bissouma,Spurs,Midfielder,4.8,38.0,1.32,1.0,0.05,0.0,0.0,0.0,0.08,0.0,0.74,1.67,0.02,0.0,0.01,0.0,0.69,1.01,0.02,4.8,240.0,4.75,2024_2025
553,João Victor Gomes da Silva,Wolves,Midfielder,4.9,38.0,2.29,1.0,0.08,0.0,0.03,0.0,0.16,0.0,1.55,1.33,0.08,0.06,0.07,0.04,1.3,0.98,0.12,4.9,40.83,5.0,2024_2025
387,Luke Shaw,Man Utd,Defender,4.9,37.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.67,0.0,0.0,0.02,0.0,0.1,0.58,0.0,4.9,inf,8.45,2024_2025
171,Malo Gusto,Brighton,Defender,4.9,38.0,1.58,1.0,0.0,0.0,0.03,0.0,0.11,0.0,0.68,0.33,0.04,0.0,0.05,0.03,0.72,0.21,0.07,4.9,70.0,23.33,2024_2025
323,Ryan Gravenberch,Liverpool,Midfielder,5.0,38.0,2.42,1.0,0.0,0.0,0.11,0.0,0.37,0.0,0.92,2.0,0.03,0.04,0.09,0.08,0.87,1.95,0.11,5.0,45.45,2.56,2024_2025
471,Will Smallbone,Sunderland,Midfielder,5.0,38.0,0.68,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.58,0.33,0.02,0.05,0.02,0.04,0.52,0.12,0.06,5.0,83.33,41.67,2024_2025
511,Edson Álvarez Velázquez,West Ham,Midfielder,5.0,38.0,1.05,1.0,0.0,0.0,0.03,0.0,0.08,0.0,0.82,0.67,0.01,0.03,0.02,0.02,0.79,0.91,0.03,5.0,166.67,5.49,2024_2025
622,Sander Berge,Everton,Midfielder,5.0,38.0,1.43,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.95,1.67,0.01,0.1,0.02,0.02,0.83,1.21,0.03,5.0,166.67,4.13,2024_2025
565,Pablo Sarabia,Wolves,Midfielder,5.0,37.0,1.32,1.0,0.08,0.0,0.05,0.0,0.03,0.0,0.45,1.33,0.08,0.0,0.05,0.02,0.42,0.6,0.1,5.0,50.0,8.33,2024_2025
589,Niclas Füllkrug,West Ham,Forward,6.7,38.0,1.11,1.33,0.08,0.0,0.05,0.0,0.05,0.0,0.47,0.67,0.06,0.06,0.01,0.02,0.37,0.86,0.08,5.04,83.75,7.79,2024_2025
533,Rayan Aït-Nouri,Wolves,Defender,5.1,38.0,3.29,1.0,0.11,0.0,0.18,0.0,0.18,0.0,1.76,2.33,0.07,0.02,0.1,0.14,1.4,1.49,0.21000000000000002,5.1,24.29,3.42,2024_2025
421,Callum Wilson,Newcastle,Forward,6.9,38.0,0.5,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.33,0.01,0.0,0.0,0.01,0.16,0.33,0.02,5.19,345.0,20.91,2024_2025
17,Bukayo Saka,Arsenal,Midfielder,10.4,38.0,3.34,2.0,0.16,0.0,0.29,0.0,0.18,0.33,0.55,0.67,0.18,0.17,0.2,0.29,0.47,1.29,0.47,5.2,22.13,8.06,2024_2025
422,Ola Aina,Nott'm Forest,Defender,5.3,38.0,3.37,1.0,0.05,0.0,0.03,0.0,0.32,0.0,1.03,1.33,0.02,0.01,0.06,0.13,1.07,1.07,0.15,5.3,35.33,4.95,2024_2025
95,Mathias Jensen,Bournemouth,Midfielder,5.3,38.0,1.0,1.0,0.0,0.0,0.05,0.0,0.05,0.0,0.45,0.0,0.01,0.0,0.05,0.05,0.43,0.36,0.060000000000000005,5.3,88.33,14.72,2024_2025
220,Dominic Calvert-Lewin,Crystal Palace,Forward,5.4,38.0,1.66,1.0,0.08,0.0,0.05,0.0,0.21,0.0,0.47,0.0,0.17,0.14,0.02,0.0,0.65,0.44,0.17,5.4,31.76,12.27,2024_2025
268,Liam Delap,Fulham,Forward,5.6,37.0,3.47,1.0,0.32,0.0,0.05,0.0,0.08,0.0,1.53,0.67,0.25,0.02,0.04,0.0,1.41,0.31,0.25,5.6,22.4,18.06,2024_2025
207,Jean-Philippe Mateta,Chelsea,Forward,7.5,38.0,3.95,1.33,0.37,0.0,0.05,0.0,0.24,0.33,0.97,0.0,0.36,0.49,0.06,0.02,1.0,0.54,0.38,5.64,19.74,13.89,2024_2025
263,Cameron Burgess,Fulham,Defender,3.8,36.0,0.68,0.67,0.0,0.0,0.05,0.0,0.0,0.0,0.97,0.33,0.03,0.12,0.01,0.0,0.93,0.47,0.03,5.67,126.67,8.09,2024_2025
536,Daniel Bentley,Wolves,Goalkeeper,3.9,37.0,0.24,0.67,0.0,0.0,0.0,0.0,0.03,0.0,0.11,1.33,0.0,0.0,0.0,0.0,0.08,0.56,0.0,5.82,inf,6.96,2024_2025
713,Julio Soler,Burnley,Defender,3.9,38.0,0.17,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.03,0.0,5.82,inf,130.0,2024_2025
596,João Pedro Ferreira Silva,Nott'm Forest,Midfielder,5.9,38.0,1.37,1.0,0.08,0.0,0.05,0.0,0.03,0.0,0.42,0.0,0.06,0.03,0.05,0.0,0.33,0.08,0.06,5.9,98.33,73.75,2024_2025
107,Igor Thiago Nascimento Rodrigues,Bournemouth,Forward,5.9,38.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.01,0.0,0.0,0.09,0.25,0.0,5.9,inf,23.6,2024_2025
719,Joachim Kayi-Sanda,Sunderland,Defender,4.0,38.0,0.11,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.33,0.0,0.0,0.0,0.0,0.01,0.07,0.0,5.97,inf,57.14,2024_2025
677,Ollie Scarles,West Ham,Defender,4.0,38.0,1.04,0.67,0.0,0.0,0.0,0.0,0.07,0.0,0.32,0.33,0.0,0.0,0.01,0.0,0.36,0.16,0.0,5.97,inf,25.0,2024_2025
491,Brennan Johnson,Spurs,Midfielder,6.2,38.0,3.61,1.0,0.29,0.0,0.16,0.0,0.05,0.0,1.0,1.33,0.28,0.16,0.05,0.0,1.02,0.78,0.28,6.2,22.14,7.95,2024_2025
267,Leif Davis,Fulham,Defender,4.2,38.0,1.37,0.67,0.03,0.0,0.05,0.0,0.05,0.0,1.87,1.67,0.03,0.03,0.12,0.19,1.6,0.6,0.22,6.27,19.09,7.0,2024_2025
191,Joachim Andersen,Everton,Defender,4.2,38.0,1.34,0.67,0.0,0.0,0.0,0.0,0.11,0.0,1.24,2.33,0.03,0.01,0.02,0.01,1.0,2.28,0.04,6.27,105.0,1.84,2024_2025
567,Toti António Gomes,Wolves,Defender,4.3,38.0,2.08,0.67,0.0,0.0,0.03,0.0,0.21,0.0,1.18,2.33,0.02,0.0,0.02,0.02,1.1,1.56,0.04,6.42,107.5,2.76,2024_2025
283,Christian Walton,Fulham,Goalkeeper,4.3,38.0,0.42,0.67,0.0,0.0,0.0,0.0,0.03,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.37,0.34,0.0,6.42,inf,12.65,2024_2025
277,Massimo Luongo,Fulham,Midfielder,4.3,38.0,0.34,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.0,6.42,inf,430.0,2024_2025
221,Séamus Coleman,Crystal Palace,Defender,4.3,37.0,0.13,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.0,0.0,0.01,0.12,0.04,0.03,6.42,143.33,107.5,2024_2025
12,Ethan Nwaneri,Arsenal,Midfielder,4.3,38.0,1.74,0.67,0.11,0.0,0.05,0.0,0.11,0.0,0.11,0.33,0.03,0.01,0.05,0.04,0.14,0.21,0.07,6.42,61.43,20.48,2024_2025
208,Matheus França de Oliveira,Chelsea,Midfielder,4.4,38.0,0.24,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.01,0.01,0.11,0.02,6.57,220.0,40.0,2024_2025
188,Lesley Ugochukwu,Sunderland,Midfielder,4.4,38.0,1.24,0.67,0.03,0.0,0.03,0.0,0.03,0.0,1.03,0.33,0.02,0.0,0.02,0.0,1.06,0.88,0.02,6.57,220.0,5.0,2024_2025
296,Victor Kristiansen,Leeds,Defender,4.4,38.0,0.89,0.67,0.0,0.0,0.03,0.0,0.03,0.0,1.63,0.67,0.0,0.0,0.05,0.0,1.43,0.61,0.0,6.57,inf,7.21,2024_2025
586,Jorge Cuenca Barreno,Everton,Defender,4.4,38.0,0.24,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.67,0.0,0.0,0.0,0.0,0.24,0.96,0.0,6.57,inf,4.58,2024_2025
767,Kevin Danso,Spurs,Defender,4.4,37.0,1.14,0.67,0.0,0.0,0.0,0.0,0.07,0.0,1.29,2.67,0.03,0.01,0.01,0.0,1.23,2.35,0.03,6.57,146.67,1.87,2024_2025
257,Kenny Tete,Everton,Defender,4.4,38.0,1.29,0.67,0.0,0.0,0.05,0.0,0.08,0.0,0.68,2.33,0.04,0.05,0.02,0.02,0.67,2.28,0.06,6.57,73.33,1.93,2024_2025
159,Trevoh Chalobah,Brighton,Defender,4.4,36.0,2.45,0.67,0.08,0.0,0.03,0.0,0.16,0.0,0.66,0.33,0.05,0.02,0.02,0.0,0.71,0.52,0.05,6.57,88.0,8.46,2024_2025
504,Djed Spence,Spurs,Defender,4.4,37.0,1.34,0.67,0.03,0.0,0.05,0.0,0.08,0.0,1.03,2.0,0.02,0.0,0.04,0.0,0.92,1.86,0.02,6.57,220.0,2.37,2024_2025
559,Nélson Cabral Semedo,Wolves,Defender,4.5,38.0,2.21,0.67,0.0,0.0,0.11,0.0,0.21,0.0,1.29,1.67,0.03,0.02,0.04,0.1,1.26,1.2,0.13,6.72,34.62,3.75,2024_2025
241,Calvin Bassey,Everton,Defender,4.5,37.0,1.97,0.67,0.03,0.0,0.0,0.0,0.13,0.0,1.24,1.67,0.03,0.0,0.01,0.01,1.03,1.33,0.04,6.72,112.5,3.38,2024_2025
797,Jake Evans,Leeds,Midfielder,4.5,38.0,0.57,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.33,0.0,0.0,0.0,0.0,0.03,0.06,0.0,6.72,inf,75.0,2024_2025
348,Phil Foden,Man City,Midfielder,9.1,38.0,2.76,1.33,0.18,0.0,0.08,0.0,0.16,0.33,0.63,0.0,0.14,0.01,0.14,0.07,0.77,0.18,0.21000000000000002,6.84,43.33,50.56,2024_2025
320,Endo Wataru,Liverpool,Midfielder,4.6,38.0,0.55,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.33,0.0,0.0,0.0,0.0,0.11,0.39,0.0,6.87,inf,11.79,2024_2025
541,Matheus Santos Carneiro Da Cunha,Wolves,Forward,7.0,38.0,4.68,1.0,0.39,0.0,0.18,0.0,0.18,0.0,1.42,1.0,0.23,0.23,0.14,0.09,1.17,0.97,0.32,7.0,21.88,7.22,2024_2025
316,Darwin Núñez Ribeiro,Liverpool,Forward,7.0,38.0,1.74,1.0,0.13,0.0,0.08,0.0,0.05,0.0,0.55,1.0,0.15,0.18,0.01,0.02,0.44,0.86,0.16999999999999998,7.0,41.18,8.14,2024_2025
255,Antonee Robinson,Everton,Defender,4.7,38.0,2.79,0.67,0.0,0.0,0.26,0.0,0.13,0.0,1.29,1.33,0.02,0.0,0.11,0.04,1.18,1.89,0.06,7.01,78.33,2.49,2024_2025
401,Alexander Isak,Newcastle,Forward,9.4,38.0,5.55,1.33,0.61,0.0,0.16,0.0,0.32,0.33,1.08,0.33,0.54,0.16,0.09,0.02,0.97,0.56,0.56,7.07,16.79,16.79,2024_2025
383,André Onana,Man Utd,Goalkeeper,4.9,37.0,3.16,0.67,0.0,0.0,0.0,0.0,0.24,0.0,1.16,0.33,0.0,0.0,0.01,0.0,1.26,0.27,0.0,7.31,inf,18.15,2024_2025
590,William Osula,Newcastle,Forward,4.9,38.0,0.5,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.0,0.01,0.08,0.13,0.01,7.31,490.0,37.69,2024_2025
480,Rodrigo Bentancur,Spurs,Midfielder,4.9,38.0,1.29,0.67,0.05,0.0,0.0,0.0,0.08,0.0,0.68,1.0,0.04,0.0,0.03,0.01,0.71,1.15,0.05,7.31,98.0,4.26,2024_2025
452,Joe Aribo,Sunderland,Midfielder,4.9,37.0,1.89,0.67,0.08,0.0,0.0,0.0,0.03,0.0,1.47,0.67,0.07,0.0,0.03,0.0,1.49,1.29,0.07,7.31,70.0,3.8,2024_2025
411,Lewis Miley,Newcastle,Midfielder,5.0,37.0,0.55,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.0,0.01,0.01,0.15,0.08,0.03,7.46,166.67,62.5,2024_2025
434,Callum Hudson-Odoi,Nott'm Forest,Midfielder,5.1,38.0,2.71,0.67,0.13,0.0,0.08,0.0,0.29,0.0,0.61,0.33,0.07,0.0,0.07,0.0,0.73,0.09,0.07,7.61,72.86,56.67,2024_2025
29,Ross Barkley,Aston Villa,Midfielder,5.2,38.0,1.16,0.67,0.08,0.0,0.03,0.0,0.03,0.0,0.26,0.33,0.05,0.03,0.01,0.0,0.17,0.29,0.05,7.76,104.0,17.93,2024_2025
725,Donyell Malen,Aston Villa,Midfielder,5.3,38.0,2.0,0.67,0.18,0.0,0.0,0.0,0.0,0.0,0.35,0.33,0.13,0.0,0.01,0.03,0.28,0.29,0.16,7.91,33.12,18.28,2024_2025
578,Riccardo Calafiori,Arsenal,Defender,5.8,37.0,1.03,0.67,0.05,0.0,0.03,0.0,0.03,0.0,0.32,0.0,0.02,0.0,0.02,0.0,0.27,0.26,0.02,8.66,290.0,22.31,2024_2025
372,Alejandro Garnacho,Man Utd,Midfielder,5.9,37.0,2.79,0.67,0.16,0.0,0.11,0.0,0.13,0.0,0.95,0.33,0.19,0.04,0.07,0.02,0.93,0.18,0.21,8.81,28.1,32.78,2024_2025
571,Sávio 'Savinho' Moreira de Oliveira,Man City,Midfielder,6.0,38.0,2.79,0.67,0.03,0.0,0.29,0.0,0.21,0.0,0.66,0.0,0.13,0.05,0.16,0.02,0.56,0.16,0.15,8.96,40.0,37.5,2024_2025
18,William Saliba,Arsenal,Defender,6.4,37.0,3.42,0.67,0.05,0.0,0.0,0.0,0.32,0.0,0.76,0.67,0.06,0.0,0.03,0.0,0.8,1.34,0.06,9.55,106.67,4.78,2024_2025
503,Son Heung-min,Spurs,Midfielder,9.7,37.0,3.39,1.0,0.18,0.0,0.26,0.0,0.11,0.0,0.92,0.67,0.19,0.06,0.13,0.01,1.0,0.72,0.2,9.7,48.5,13.47,2024_2025
339,Virgil van Dijk,Liverpool,Defender,6.7,38.0,3.76,0.67,0.08,0.0,0.03,0.0,0.37,0.0,1.0,1.0,0.06,0.0,0.03,0.02,0.95,1.35,0.08,10.0,83.75,4.96,2024_2025
186,Raheem Sterling,Arsenal,Midfielder,6.7,38.0,0.68,0.67,0.0,0.0,0.05,0.0,0.03,0.0,0.11,0.33,0.04,0.04,0.01,0.0,0.11,0.21,0.04,10.0,167.5,31.9,2024_2025
636,Federico Chiesa,Liverpool,Midfielder,6.8,37.0,0.19,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.33,0.01,0.03,0.0,0.02,0.08,0.34,0.03,10.15,226.67,20.0,2024_2025
497,Richarlison de Andrade,Spurs,Forward,6.8,38.0,0.92,0.67,0.11,0.0,0.03,0.0,0.03,0.0,0.24,0.67,0.1,0.0,0.02,0.0,0.19,0.34,0.1,10.15,68.0,20.0,2024_2025
317,Diogo Teixeira da Silva,Liverpool,Midfielder,7.2,38.0,2.29,0.67,0.16,0.0,0.11,0.0,0.18,0.0,0.32,0.0,0.21,0.14,0.03,0.0,0.31,0.21,0.21,10.75,34.29,34.29,2024_2025
311,Trent Alexander-Arnold,Liverpool,Defender,7.2,38.0,3.89,0.67,0.08,0.0,0.18,0.0,0.32,0.0,0.66,0.33,0.05,0.02,0.19,0.13,0.57,0.47,0.18,10.75,40.0,15.32,2024_2025
275,Ben Johnson,Fulham,Defender,3.8,36.0,0.79,0.33,0.03,0.0,0.05,0.0,0.0,0.0,1.03,0.0,0.03,0.0,0.02,0.0,1.0,0.0,0.03,11.52,126.67,inf,2024_2025
556,Tom King,Wolves,Goalkeeper,3.9,38.0,0.03,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,11.82,inf,78.0,2024_2025
477,Nathan Wood-Gordon,Sunderland,Defender,3.9,38.0,0.37,0.33,0.0,0.0,0.0,0.0,0.03,0.0,0.53,1.33,0.01,0.0,0.0,0.0,0.57,1.63,0.01,11.82,390.0,2.39,2024_2025
475,Charlie Taylor,Sunderland,Defender,3.9,38.0,0.16,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.67,0.0,0.0,0.0,0.01,0.26,0.73,0.01,11.82,390.0,5.34,2024_2025
333,Jarell Quansah,Liverpool,Defender,3.9,37.0,0.24,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.0,0.0,0.0,0.0,0.0,0.27,0.73,0.0,11.82,inf,5.34,2024_2025
301,Caleb Okoli,Leeds,Defender,4.0,36.0,0.71,0.33,0.03,0.0,0.0,0.0,0.03,0.0,0.68,0.0,0.02,0.0,0.0,0.0,0.73,0.01,0.02,12.12,200.0,400.0,2024_2025
796,Olabade Aluko,Leeds,Defender,4.0,38.0,0.14,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,12.12,inf,400.0,2024_2025
670,Harry Amass,Man Utd,Defender,4.0,36.0,0.13,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.67,0.0,0.01,0.0,0.01,0.21,0.52,0.01,12.12,400.0,7.69,2024_2025
496,Sergio Reguilón,Spurs,Defender,4.1,37.0,0.05,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.67,0.0,0.02,0.01,0.0,0.06,0.43,0.0,12.42,inf,9.53,2024_2025
302,Ricardo Barbosa Pereira,Leeds,Defender,4.1,37.0,0.26,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.67,0.0,0.0,0.0,0.0,0.19,0.29,0.0,12.42,inf,14.14,2024_2025
474,Sugawara Yukinari,Sunderland,Defender,4.2,38.0,1.13,0.33,0.03,0.0,0.03,0.0,0.05,0.0,1.21,0.67,0.01,0.0,0.06,0.0,1.08,0.73,0.01,12.73,420.0,5.75,2024_2025
467,Ryan Manning,Sunderland,Defender,4.3,36.0,0.89,0.33,0.0,0.0,0.05,0.0,0.03,0.0,0.92,0.0,0.01,0.0,0.07,0.0,0.96,0.04,0.01,13.03,430.0,107.5,2024_2025
128,Igor Julio dos Santos de Paulo,Brentford,Defender,4.3,38.0,0.47,0.33,0.0,0.0,0.0,0.0,0.03,0.0,0.45,0.33,0.0,0.0,0.01,0.01,0.45,0.65,0.01,13.03,430.0,6.62,2024_2025
226,Tim Iroegbunam,Crystal Palace,Midfielder,4.3,36.0,0.58,0.33,0.0,0.0,0.03,0.0,0.0,0.0,0.42,0.0,0.01,0.0,0.0,0.0,0.32,0.04,0.01,13.03,430.0,107.5,2024_2025
484,Ben Davies,Spurs,Defender,4.3,38.0,0.74,0.33,0.0,0.0,0.0,0.0,0.08,0.0,0.68,2.0,0.01,0.0,0.01,0.0,0.68,1.91,0.01,13.03,430.0,2.25,2024_2025
564,Santiago Bueno,Wolves,Defender,4.3,38.0,1.37,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.89,0.0,0.01,0.0,0.0,0.0,0.77,0.05,0.01,13.03,430.0,86.0,2024_2025
592,Julián Araujo Zúñiga,Burnley,Defender,4.3,36.0,0.32,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.67,0.0,0.0,0.0,0.02,0.26,0.48,0.02,13.03,215.0,8.96,2024_2025
572,Leny Yoro,Man Utd,Defender,4.3,36.0,0.58,0.33,0.0,0.0,0.0,0.0,0.03,0.0,0.63,0.33,0.02,0.0,0.0,0.0,0.51,0.31,0.02,13.03,215.0,13.87,2024_2025
92,Rico Henry,Bournemouth,Defender,4.3,37.0,0.11,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0,13.03,inf,215.0,2024_2025
371,Jonny Evans,Man Utd,Defender,4.4,38.0,0.39,0.33,0.0,0.0,0.0,0.0,0.03,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.08,0.11,0.0,13.33,inf,40.0,2024_2025
520,Emerson Palmieri dos Santos,West Ham,Defender,4.4,36.0,2.0,0.33,0.05,0.0,0.03,0.0,0.13,0.0,1.08,0.0,0.05,0.0,0.06,0.0,0.99,0.17,0.05,13.33,88.0,25.88,2024_2025
97,Yunus Emre Konak,Bournemouth,Midfielder,4.4,36.0,0.26,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,13.33,inf,73.33,2024_2025
131,Tariq Lamptey,Brentford,Defender,4.4,36.0,1.11,0.33,0.05,0.0,0.05,0.0,0.05,0.0,0.55,0.0,0.01,0.0,0.02,0.03,0.4,0.28,0.04,13.33,110.0,15.71,2024_2025
86,Kristoffer Ajer,Bournemouth,Defender,4.4,38.0,1.03,0.33,0.0,0.0,0.0,0.0,0.08,0.0,0.66,0.67,0.03,0.05,0.01,0.0,0.57,0.09,0.03,13.33,146.67,48.89,2024_2025
605,Martial Godo,Everton,Midfielder,4.4,36.0,0.05,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,13.33,220.0,146.67,2024_2025
410,Sean Longstaff,Newcastle,Midfielder,4.4,36.0,0.89,0.33,0.0,0.0,0.03,0.0,0.05,0.0,0.29,0.0,0.02,0.0,0.01,0.0,0.3,0.0,0.02,13.33,220.0,inf,2024_2025
687,Ben Winterburn,Burnley,Midfielder,4.5,38.0,0.15,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,13.64,inf,inf,2024_2025
795,Harry Howell,Brentford,Midfielder,4.5,37.0,0.14,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.02,13.64,225.0,inf,2024_2025
51,Robin Olsen,Aston Villa,Goalkeeper,4.5,38.0,0.24,0.33,0.0,0.0,0.0,0.0,0.03,0.0,0.16,0.67,0.0,0.0,0.0,0.0,0.14,0.58,0.0,13.64,inf,7.76,2024_2025
506,Micky van de Ven,Spurs,Defender,4.5,38.0,0.84,0.33,0.0,0.0,0.05,0.0,0.05,0.0,0.45,0.67,0.01,0.0,0.02,0.0,0.35,0.44,0.01,13.64,450.0,10.23,2024_2025
784,Mateus Mané,Wolves,Forward,4.5,36.0,0.08,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,inf,inf,2024_2025
776,Chido Obi-Martin,Man Utd,Forward,4.5,38.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.05,0.02,0.0,0.0,0.26,0.11,0.05,13.64,90.0,40.91,2024_2025
337,Konstantinos Tsimikas,Liverpool,Defender,4.6,37.0,1.13,0.33,0.0,0.0,0.03,0.0,0.11,0.0,0.21,1.0,0.01,0.0,0.06,0.01,0.24,0.73,0.02,13.94,230.0,6.3,2024_2025
357,James McAtee,Man City,Midfielder,4.6,36.0,0.82,0.33,0.08,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.07,0.0,0.02,0.06,0.14,0.01,0.13,13.94,35.38,460.0,2024_2025
