player_id,full_name,team_name,position,now_cost,most_recent_gameweek_played,average_points,average_points_l3,average_goals_scored,average_goals_scored_l3,average_assists,average_assists_l3,average_clean_sheets,average_clean_sheets_l3,average_goals_conceded,average_goals_conceded_l3,average_expected_goals,average_expected_goals_l3,average_expected_assists,average_expected_assists_l3,average_expected_goals_conceded,average_expected_goals_conceded_l3,avg_xg_and_xa_l3,now_cost_per_avg_l3_points,now_cost_per_avg_l3_xg_and_xa,now_cost_per_avg_l3_xg_conceded,season
352,Jack Harrison,Leeds,Midfielder,5.2,8.0,1.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.67,0.02,0.07,0.02,0.06,0.31,0.29,0.08,3.91,65.0,17.93,2025_2026
347,Gabriel Gudmundsson,Leeds,Defender,4.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,1.62,2.0,0.02,0.0,0.12,0.19,1.03,0.59,0.21,4.0,19.05,6.78,2025_2026
486,Anthony Elanga,Newcastle,Midfielder,6.8,8.0,1.62,1.67,0.0,0.0,0.0,0.0,0.25,0.33,0.75,1.0,0.08,0.01,0.03,0.03,0.32,0.46,0.11,4.07,61.82,14.78,2025_2026
717,Xavi Simons,Spurs,Midfielder,6.9,8.0,2.4,1.67,0.0,0.0,0.2,0.0,0.2,0.0,0.8,1.33,0.06,0.0,0.12,0.15,0.75,0.92,0.21,4.13,32.86,7.5,2025_2026
735,Bertrand Traoré,Sunderland,Midfielder,5.5,8.0,0.8,1.33,0.0,0.0,0.0,0.0,0.2,0.33,0.4,0.67,0.04,0.07,0.01,0.01,0.57,0.95,0.05,4.14,110.0,5.79,2025_2026
457,Carlos Henrique Casimiro,Man Utd,Midfielder,5.5,7.0,1.88,1.33,0.12,0.0,0.12,0.0,0.12,0.33,0.5,0.0,0.13,0.02,0.01,0.01,0.61,0.49,0.14,4.14,39.29,11.22,2025_2026
615,Crysencio Summerville,West Ham,Midfielder,5.5,8.0,1.88,1.33,0.0,0.0,0.25,0.0,0.0,0.0,1.12,1.67,0.06,0.17,0.05,0.06,1.07,1.91,0.12,4.14,45.83,2.88,2025_2026
625,Niclas Füllkrug,West Ham,Forward,5.6,7.0,1.25,1.33,0.0,0.0,0.0,0.0,0.12,0.0,1.12,0.67,0.11,0.19,0.02,0.02,0.74,0.85,0.13,4.21,43.08,6.59,2025_2026
367,Giorgi Mamardashvili,Liverpool,Goalkeeper,4.3,8.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.33,0.0,0.0,0.0,0.0,0.29,0.78,0.0,4.3,inf,5.51,2025_2026
510,Jair Paula da Cunha Filho,Nott'm Forest,Defender,4.3,7.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.67,0.0,0.0,0.0,0.0,0.41,1.09,0.0,4.3,inf,3.94,2025_2026
525,Chris Wood,Nott'm Forest,Forward,7.2,8.0,3.12,1.67,0.25,0.0,0.0,0.0,0.12,0.0,1.0,1.0,0.35,0.26,0.01,0.0,0.98,0.74,0.35,4.31,20.57,9.73,2025_2026
320,Issa Diop,Fulham,Defender,4.4,8.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.0,0.0,0.0,0.0,0.0,0.24,0.64,0.0,4.4,inf,6.88,2025_2026
621,Andy Irving,West Ham,Midfielder,4.4,8.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.33,0.0,0.0,0.01,0.01,0.27,0.57,0.01,4.4,440.0,7.72,2025_2026
659,Kyle Walker-Peters,West Ham,Defender,4.4,8.0,1.5,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.88,0.67,0.02,0.0,0.01,0.01,0.88,0.79,0.03,4.4,146.67,5.57,2025_2026
666,Viktor Gyökeres,Arsenal,Forward,9.0,8.0,3.5,2.0,0.38,0.0,0.0,0.0,0.5,0.67,0.38,0.33,0.43,0.43,0.06,0.06,0.49,0.51,0.49,4.5,18.37,17.65,2025_2026
573,Djed Spence,Spurs,Defender,4.5,8.0,2.75,1.0,0.0,0.0,0.0,0.0,0.38,0.0,0.5,1.0,0.02,0.0,0.02,0.02,0.73,0.4,0.04,4.5,112.5,11.25,2025_2026
724,Lutsharel Geertruida,Sunderland,Defender,4.5,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.01,0.02,0.55,0.7,0.07,4.5,64.29,6.43,2025_2026
709,Ladislav Krejcí,Wolves,Defender,4.5,8.0,1.83,1.0,0.17,0.0,0.0,0.0,0.0,0.0,1.33,1.33,0.13,0.03,0.05,0.03,0.78,0.89,0.16,4.5,28.12,5.06,2025_2026
450,Matheus Santos Carneiro da Cunha,Man Utd,Midfielder,7.9,8.0,1.38,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.33,0.18,0.19,0.07,0.1,1.06,1.7,0.28,4.73,28.21,4.65,2025_2026
17,Martin Ødegaard,Arsenal,Midfielder,7.9,7.0,1.62,1.67,0.0,0.0,0.12,0.33,0.12,0.0,0.12,0.0,0.02,0.0,0.1,0.15,0.3,0.14,0.16999999999999998,4.73,46.47,56.43,2025_2026
358,Tanaka Ao,Leeds,Midfielder,4.8,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.62,0.33,0.01,0.0,0.01,0.02,0.37,0.09,0.03,4.8,160.0,53.33,2025_2026
672,Jorrel Hato,Chelsea,Defender,4.8,7.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.33,0.0,0.0,0.0,0.0,0.31,0.51,0.0,4.8,inf,9.41,2025_2026
458,Kobbie Mainoo,Man Utd,Midfielder,4.8,8.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.33,0.01,0.0,0.01,0.0,0.37,0.27,0.01,4.8,480.0,17.78,2025_2026
244,Roméo Lavia,Chelsea,Midfielder,4.9,8.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.0,0.0,0.0,0.0,0.01,0.35,0.93,0.01,4.9,490.0,5.27,2025_2026
125,Vitaly Janelt,Brentford,Midfielder,4.9,8.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.01,0.04,0.1,0.02,4.9,245.0,49.0,2025_2026
12,Oleksandr Zinchenko,Nott'm Forest,Defender,4.9,8.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.04,0.08,0.43,0.87,0.08,4.9,61.25,5.63,2025_2026
597,Richarlison de Andrade,Spurs,Forward,6.6,8.0,4.12,1.33,0.38,0.0,0.12,0.0,0.25,0.0,0.62,0.67,0.21,0.02,0.04,0.04,0.85,0.54,0.25,4.96,26.4,12.22,2025_2026
217,Lyle Foster,Burnley,Forward,5.0,7.0,2.62,1.0,0.12,0.0,0.12,0.0,0.25,0.0,1.5,1.67,0.12,0.06,0.02,0.02,1.4,0.79,0.13999999999999999,5.0,35.71,6.33,2025_2026
365,Lukas Nmecha,Leeds,Forward,5.0,8.0,1.62,1.0,0.12,0.0,0.0,0.0,0.12,0.0,0.5,0.67,0.21,0.25,0.01,0.01,0.34,0.1,0.22,5.0,22.73,50.0,2025_2026
375,Conor Bradley,Liverpool,Defender,5.0,8.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.0,0.01,0.0,0.02,0.01,0.47,0.96,0.02,5.0,250.0,5.21,2025_2026
86,David Brooks,Bournemouth,Midfielder,5.0,7.0,2.25,1.0,0.0,0.0,0.12,0.0,0.38,0.0,0.5,0.33,0.11,0.03,0.16,0.03,0.52,0.37,0.14,5.0,35.71,13.51,2025_2026
242,Kiernan Dewsbury-Hall,Everton,Midfielder,5.0,8.0,2.75,1.0,0.12,0.0,0.12,0.0,0.25,0.0,1.0,1.0,0.06,0.04,0.18,0.03,1.22,0.9,0.09,5.0,55.56,5.56,2025_2026
569,Cristian Romero,Spurs,Defender,5.1,7.0,4.0,1.0,0.0,0.0,0.12,0.0,0.38,0.0,0.62,0.67,0.01,0.01,0.03,0.02,1.1,0.94,0.03,5.1,170.0,5.43,2025_2026
226,Trevoh Chalobah,Chelsea,Defender,5.1,8.0,5.12,1.0,0.25,0.0,0.12,0.0,0.38,0.33,1.0,1.0,0.09,0.0,0.07,0.0,0.97,0.83,0.09,5.1,56.67,6.14,2025_2026
301,Carlos Alcaraz Durán,Everton,Midfielder,5.2,8.0,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.67,0.02,0.04,0.01,0.02,0.66,0.77,0.04,5.2,130.0,6.75,2025_2026
97,Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,7.0,7.0,2.75,1.33,0.12,0.0,0.12,0.0,0.38,0.0,1.0,1.0,0.16,0.1,0.04,0.05,0.78,0.91,0.21000000000000002,5.26,33.33,7.69,2025_2026
202,Jacob Bruun Larsen,Burnley,Midfielder,5.3,8.0,1.5,1.0,0.0,0.0,0.12,0.0,0.12,0.0,0.88,1.33,0.01,0.01,0.04,0.0,0.75,0.64,0.01,5.3,530.0,8.28,2025_2026
215,Zian Flemming,Burnley,Forward,5.3,8.0,0.75,1.0,0.0,0.0,0.0,0.0,0.12,0.33,0.0,0.0,0.02,0.0,0.0,0.0,0.26,0.55,0.02,5.3,265.0,9.64,2025_2026
388,Curtis Jones,Liverpool,Midfielder,5.4,8.0,1.38,1.0,0.0,0.0,0.12,0.0,0.0,0.0,0.75,1.0,0.04,0.09,0.11,0.26,0.46,0.78,0.3,5.4,18.0,6.92,2025_2026
500,William Osula,Newcastle,Forward,5.5,8.0,1.62,1.0,0.12,0.0,0.0,0.0,0.12,0.0,0.38,0.67,0.05,0.0,0.0,0.0,0.22,0.16,0.05,5.5,110.0,34.38,2025_2026
720,Tolu Arokodare,Wolves,Forward,5.5,8.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.67,0.07,0.04,0.01,0.0,0.38,0.02,0.07,5.5,78.57,275.0,2025_2026
325,Emile Smith Rowe,Fulham,Midfielder,5.7,8.0,1.62,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.33,0.1,0.0,0.01,0.01,0.25,0.42,0.11,5.7,51.82,13.57,2025_2026
310,Thierno Barry,Everton,Forward,5.7,8.0,1.12,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.25,0.33,0.06,0.0,0.0,0.0,0.54,0.66,0.06,5.7,95.0,8.64,2025_2026
526,Igor Jesus Maciel da Cruz,Nott'm Forest,Forward,5.8,8.0,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.33,0.12,0.3,0.01,0.01,0.75,1.34,0.13,5.8,44.62,4.33,2025_2026
669,Dan Ndoye,Nott'm Forest,Midfielder,5.8,7.0,3.0,1.0,0.12,0.0,0.12,0.0,0.0,0.0,1.0,0.67,0.02,0.02,0.08,0.02,0.92,0.59,0.04,5.8,145.0,9.83,2025_2026
371,Milos Kerkez,Liverpool,Defender,5.8,8.0,1.75,1.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,1.67,0.01,0.01,0.02,0.02,0.93,1.47,0.03,5.8,193.33,3.95,2025_2026
516,Callum Hudson-Odoi,Nott'm Forest,Midfielder,5.9,8.0,2.38,1.0,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.06,0.02,0.12,0.18,1.19,1.13,0.24,5.9,24.58,5.22,2025_2026
731,Kevin Santos Lopes de Macedo,Fulham,Midfielder,6.0,8.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.01,0.01,0.02,0.01,0.32,0.47,0.02,6.0,300.0,12.77,2025_2026
734,Dilane Bakwa,Nott'm Forest,Midfielder,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.67,0.03,0.02,0.05,0.09,0.65,0.88,0.12,6.0,50.0,6.82,2025_2026
382,Florian Wirtz,Liverpool,Midfielder,8.1,8.0,1.75,1.33,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.0,0.12,0.16,0.12,0.08,0.85,1.24,0.2,6.09,40.5,6.53,2025_2026
416,Bernardo Mota Veiga de Carvalho e Silva,Man City,Midfielder,6.3,8.0,2.0,1.0,0.0,0.0,0.12,0.0,0.25,0.0,0.25,0.0,0.01,0.0,0.14,0.01,0.57,0.09,0.02,6.3,315.0,70.0,2025_2026
487,Harvey Barnes,Newcastle,Midfielder,6.4,8.0,1.62,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.67,0.09,0.11,0.11,0.02,0.21,0.18,0.11,6.4,58.18,35.56,2025_2026
453,Alejandro Garnacho Ferreyra,Chelsea,Midfielder,6.4,8.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.33,0.01,0.02,0.01,0.02,0.35,0.69,0.03,6.4,213.33,9.28,2025_2026
39,Ian Maatsen,Aston Villa,Defender,4.3,8.0,0.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.02,0.01,0.02,0.0,0.41,0.07,0.02,6.42,215.0,61.43,2025_2026
252,Marc Guiu Paz,Chelsea,Forward,4.3,8.0,0.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.05,0.12,0.0,0.0,0.36,0.74,0.05,6.42,86.0,5.81,2025_2026
610,Aaron Wan-Bissaka,West Ham,Defender,4.3,8.0,0.38,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.0,0.0,0.0,0.02,0.01,0.86,1.15,0.01,6.42,430.0,3.74,2025_2026
632,Matt Doherty,Wolves,Defender,4.4,8.0,0.25,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.33,0.01,0.02,0.01,0.01,0.64,0.44,0.02,6.57,220.0,10.0,2025_2026
623,Freddie Potts,West Ham,Midfielder,4.4,7.0,0.38,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.33,0.0,0.0,0.0,0.0,0.27,0.35,0.0,6.57,inf,12.57,2025_2026
276,Justin Devenny,Crystal Palace,Midfielder,4.4,7.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.33,0.05,0.1,0.02,0.0,0.28,0.24,0.05,6.57,88.0,18.33,2025_2026
631,Emmanuel Agbadou,Wolves,Defender,4.4,7.0,1.75,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.67,0.05,0.0,0.03,0.0,1.04,0.21,0.05,6.57,88.0,20.95,2025_2026
441,Patrick Dorgu,Man Utd,Defender,4.4,8.0,1.38,0.67,0.0,0.0,0.12,0.0,0.0,0.0,1.12,1.0,0.03,0.0,0.07,0.01,1.26,1.35,0.04,6.57,110.0,3.26,2025_2026
626,Callum Marshall,West Ham,Forward,4.4,8.0,0.25,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.67,0.02,0.04,0.0,0.0,0.19,0.52,0.02,6.57,220.0,8.46,2025_2026
716,Nicolò Savona,Nott'm Forest,Defender,4.5,8.0,0.4,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01,0.02,0.89,1.18,0.02,6.72,225.0,3.81,2025_2026
713,Álex Jiménez Sánchez,Bournemouth,Defender,4.5,8.0,0.4,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,0.01,0.0,0.02,0.02,0.99,1.6,0.03,6.72,150.0,2.81,2025_2026
318,Calvin Bassey,Fulham,Defender,4.5,8.0,2.38,0.67,0.0,0.0,0.0,0.0,0.12,0.0,1.38,2.0,0.02,0.0,0.01,0.0,1.21,0.93,0.02,6.72,225.0,4.84,2025_2026
719,Victor Lindelöf,Aston Villa,Defender,4.5,7.0,0.6,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.0,6.72,inf,90.0,2025_2026
246,Andrey Nascimento dos Santos,Chelsea,Midfielder,4.5,8.0,0.75,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.09,0.1,0.01,0.0,0.34,0.22,0.09,6.72,50.0,20.45,2025_2026
635,Rodrigo Martins Gomes,Wolves,Defender,4.5,8.0,1.5,0.67,0.12,0.0,0.0,0.0,0.0,0.0,0.75,0.33,0.09,0.02,0.02,0.02,0.36,0.22,0.11,6.72,40.91,20.45,2025_2026
580,Brennan Johnson,Spurs,Midfielder,6.8,8.0,2.88,1.0,0.25,0.0,0.0,0.0,0.25,0.0,0.12,0.0,0.12,0.02,0.02,0.0,0.56,0.17,0.12,6.8,56.67,40.0,2025_2026
19,Gabriel Martinelli Silva,Arsenal,Midfielder,6.9,8.0,1.88,1.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.09,0.19,0.01,0.02,0.2,0.08,0.11,6.9,62.73,86.25,2025_2026
381,Mohamed Salah,Liverpool,Midfielder,14.3,8.0,4.5,2.0,0.25,0.0,0.25,0.0,0.25,0.0,1.38,2.0,0.3,0.39,0.14,0.15,1.1,1.61,0.44999999999999996,7.15,31.78,8.88,2025_2026
55,Ross Barkley,Aston Villa,Midfielder,4.8,8.0,0.25,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.0,0.03,0.08,0.02,7.16,240.0,60.0,2025_2026
508,Neco Williams,Nott'm Forest,Defender,4.8,8.0,2.0,0.67,0.12,0.0,0.0,0.0,0.0,0.0,1.88,2.0,0.09,0.19,0.05,0.08,1.73,2.05,0.16999999999999998,7.16,28.24,2.34,2025_2026
272,Jefferson Lerma Solís,Crystal Palace,Midfielder,4.9,7.0,1.0,0.67,0.0,0.0,0.0,0.0,0.12,0.0,0.25,0.67,0.06,0.02,0.0,0.01,0.37,0.46,0.06999999999999999,7.31,70.0,10.65,2025_2026
431,Altay Bayındır,Man Utd,Goalkeeper,4.9,6.0,1.38,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.0,0.0,0.0,0.01,0.0,1.16,0.67,0.0,7.31,inf,7.31,2025_2026
410,Rico Lewis,Man City,Defender,4.9,8.0,1.88,0.67,0.0,0.0,0.12,0.0,0.12,0.0,0.38,0.0,0.0,0.0,0.11,0.08,0.32,0.0,0.08,7.31,61.25,inf,2025_2026
128,Frank Onyeka,Brentford,Midfielder,4.9,7.0,1.38,0.67,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.04,0.0,0.2,0.09,0.0,7.31,inf,54.44,2025_2026
718,Soungoutou Magassa,West Ham,Midfielder,5.0,7.0,0.8,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.67,0.0,0.0,0.0,0.0,0.65,0.82,0.0,7.46,inf,6.1,2025_2026
170,James Milner,Brighton,Midfielder,5.0,8.0,1.38,0.67,0.12,0.0,0.0,0.0,0.0,0.0,0.62,0.33,0.1,0.0,0.02,0.02,0.33,0.25,0.12000000000000001,7.46,41.67,20.0,2025_2026
362,Joël Piroe,Leeds,Forward,5.1,8.0,0.62,0.67,0.0,0.0,0.0,0.0,0.12,0.0,0.5,0.0,0.06,0.08,0.01,0.01,0.27,0.01,0.06999999999999999,7.61,72.86,510.0,2025_2026
543,Simon Adingra,Sunderland,Midfielder,5.2,7.0,1.62,0.67,0.0,0.0,0.12,0.0,0.25,0.0,0.5,0.67,0.02,0.0,0.03,0.02,0.38,0.43,0.04,7.76,130.0,12.09,2025_2026
10,Myles Lewis-Skelly,Arsenal,Defender,5.2,7.0,0.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.06,0.0,7.76,inf,86.67,2025_2026
680,Armando Broja,Burnley,Forward,5.3,7.0,0.38,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.26,0.39,0.0,7.91,inf,13.59,2025_2026
644,Jean-Ricner Bellegarde,Wolves,Midfielder,5.3,7.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.67,0.02,0.02,0.03,0.02,0.51,0.11,0.04,7.91,132.5,48.18,2025_2026
693,Omari Hutchinson,Nott'm Forest,Midfielder,5.4,7.0,0.57,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.33,0.06,0.07,0.05,0.12,0.52,0.89,0.18,8.06,30.0,6.07,2025_2026
366,Alisson Becker,Liverpool,Goalkeeper,5.4,6.0,2.5,0.67,0.0,0.0,0.0,0.0,0.25,0.0,0.88,0.67,0.0,0.0,0.0,0.0,0.86,0.97,0.0,8.06,inf,5.57,2025_2026
586,Lucas Bergvall,Spurs,Midfielder,5.4,8.0,2.75,0.67,0.12,0.0,0.12,0.0,0.25,0.0,0.38,0.33,0.07,0.1,0.03,0.03,0.55,0.42,0.1,8.06,54.0,12.86,2025_2026
561,Eliezer Mayenda Dossou,Sunderland,Forward,5.5,8.0,1.88,0.67,0.12,0.0,0.0,0.0,0.25,0.0,0.12,0.0,0.06,0.03,0.01,0.02,0.35,0.31,0.08,8.21,68.75,17.74,2025_2026
730,Brian Brobbey,Sunderland,Forward,5.5,7.0,0.6,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.17,0.0,8.21,inf,32.35,2025_2026
707,Tyler Dibling,Everton,Midfielder,5.5,7.0,0.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.33,0.0,0.0,0.0,0.0,0.27,0.55,0.0,8.21,inf,10.0,2025_2026
697,Amine Adli,Bournemouth,Midfielder,5.5,8.0,0.86,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.0,0.01,0.02,0.01,0.02,0.51,1.1,0.03,8.21,183.33,5.0,2025_2026
613,Tomáš Souček,West Ham,Midfielder,5.7,8.0,0.75,0.67,0.0,0.0,0.0,0.0,0.12,0.0,1.38,0.33,0.04,0.04,0.0,0.0,0.7,0.64,0.04,8.51,142.5,8.91,2025_2026
370,Jeremie Frimpong,Liverpool,Defender,5.8,8.0,0.88,0.67,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.33,0.01,0.0,0.04,0.11,0.24,0.38,0.12,8.66,48.33,15.26,2025_2026
642,Hwang Hee-chan,Wolves,Midfielder,5.9,7.0,1.62,0.67,0.12,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.08,0.03,0.01,0.03,0.62,0.46,0.11,8.81,53.64,12.83,2025_2026
239,Jamie Bynoe-Gittens,Chelsea,Midfielder,6.2,8.0,0.75,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.02,0.01,0.02,0.02,0.56,0.74,0.04,9.25,155.0,8.38,2025_2026
157,Mitoma Kaoru,Brighton,Midfielder,6.3,6.0,2.5,0.67,0.12,0.0,0.12,0.0,0.12,0.0,1.0,0.33,0.1,0.0,0.04,0.01,1.0,0.46,0.11,9.4,57.27,13.7,2025_2026
199,Joe Worrall,Burnley,Defender,3.9,7.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,11.82,inf,inf,2025_2026
706,James Justin,Leeds,Defender,4.0,7.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,12.12,inf,inf,2025_2026
638,Ki-Jana Hoever,Wolves,Defender,4.0,8.0,0.38,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.33,0.0,0.01,0.03,0.0,0.36,0.0,0.0,12.12,inf,inf,2025_2026
661,Hugo Ekitiké,Liverpool,Forward,8.6,8.0,4.25,0.67,0.38,0.0,0.12,0.0,0.25,0.0,0.62,0.67,0.25,0.07,0.03,0.01,0.62,0.49,0.26,12.84,33.08,17.55,2025_2026
637,Toti Gomes,Wolves,Defender,4.3,6.0,0.62,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.33,0.0,0.0,0.0,0.0,0.9,0.02,0.0,13.03,inf,215.0,2025_2026
609,Jean-Clair Todibo,West Ham,Defender,4.3,8.0,0.25,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.67,0.0,0.0,0.0,0.0,0.57,0.77,0.0,13.03,inf,5.58,2025_2026
294,Séamus Coleman,Everton,Defender,4.3,7.0,0.25,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,13.03,inf,53.75,2025_2026
144,Diego Coppola,Brighton,Defender,4.3,8.0,0.38,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,13.03,inf,143.33,2025_2026
570,Kevin Danso,Spurs,Defender,4.3,7.0,0.38,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.67,0.0,0.0,0.0,0.01,0.07,0.19,0.01,13.03,430.0,22.63,2025_2026
682,David Møller Wolfe,Wolves,Defender,4.4,7.0,0.88,0.33,0.0,0.0,0.12,0.0,0.0,0.0,0.62,0.33,0.0,0.0,0.02,0.0,0.41,0.07,0.0,13.33,inf,62.86,2025_2026
109,Rico Henry,Brentford,Defender,4.4,6.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.02,0.0,0.01,0.0,0.57,0.35,0.02,13.33,220.0,12.57,2025_2026
218,Ashley Barnes,Burnley,Forward,4.4,8.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.0,13.33,inf,40.0,2025_2026
634,Yerson Mosquera Valdelamar,Wolves,Defender,4.4,7.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.01,13.33,440.0,inf,2025_2026
232,Tosin Adarabioyo,Chelsea,Defender,4.4,8.0,1.5,0.33,0.0,0.0,0.0,0.0,0.12,0.0,0.62,0.0,0.01,0.0,0.01,0.0,0.66,0.09,0.01,13.33,440.0,48.89,2025_2026
608,Ollie Scarles,West Ham,Defender,4.4,8.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.33,0.0,0.0,0.0,0.0,0.18,0.49,0.0,13.33,inf,8.98,2025_2026
686,Rio Ngumoha,Liverpool,Midfielder,4.5,6.0,1.0,0.33,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.33,0.05,0.0,0.01,0.0,0.07,0.19,0.05,13.64,90.0,23.68,2025_2026
40,Tyrone Mings,Aston Villa,Defender,4.5,6.0,2.88,0.33,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.33,0.04,0.0,0.01,0.0,1.09,0.09,0.04,13.64,112.5,50.0,2025_2026
149,Igor Julio dos Santos de Paulo,West Ham,Defender,4.5,6.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,inf,inf,2025_2026
721,Veljko Milosavljevic,Bournemouth,Defender,4.5,7.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.04,0.0,0.17,0.08,0.0,13.64,inf,56.25,2025_2026
522,Ryan Yates,Nott'm Forest,Midfielder,4.8,7.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.33,0.01,0.02,0.0,0.0,0.14,0.34,0.01,14.55,480.0,14.12,2025_2026
618,Guido Rodríguez,West Ham,Midfielder,4.8,8.0,0.38,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.33,0.0,0.0,0.0,0.0,0.12,0.12,0.0,14.55,inf,40.0,2025_2026
