player_id,full_name,team_name,position,gw_id,goals_scored,assists,clean_sheets,goals_conceded,expected_goals,expected_assists,expected_goals_conceded,total_points,season
677,Evann Guessand,Aston Villa,Midfielder,2,0,0,0,0,0.0,0.01,0.11,1,2025_2026
680,Armando Broja,Burnley,Forward,2,0,0,0,0,0.0,0.0,0.0,0,2025_2026
681,Benjamin Sesko,Man Utd,Forward,2,0,0,0,1,0.0,0.04,0.86,1,2025_2026
682,David Møller Wolfe,Wolves,Defender,2,0,0,0,1,0.0,0.0,0.72,1,2025_2026
683,Omar Alderete,Sunderland,Defender,2,0,0,0,2,0.06,0.02,1.0,1,2025_2026
684,Malick Thiaw,Newcastle,Defender,2,0,0,0,1,0.0,0.0,0.37,1,2025_2026
685,Bafodé Diakité,Bournemouth,Defender,2,0,0,1,0,0.0,0.0,0.46,10,2025_2026
686,Rio Ngumoha,Liverpool,Midfielder,2,1,0,0,0,0.37,0.0,0.0,6,2025_2026
691,Dominic Calvert-Lewin,Leeds,Forward,2,0,0,0,0,0.0,0.0,0.0,0,2025_2026
693,Omari Hutchinson,Nott'm Forest,Midfielder,2,0,0,0,0,0.2,0.0,0.0,1,2025_2026
694,Nordi Mukiele,Sunderland,Defender,2,0,0,0,0,0.0,0.0,0.0,0,2025_2026
695,Jackson Tchatchoua,Wolves,Defender,2,0,0,0,0,0.0,0.02,0.66,1,2025_2026
696,Arnaud Kalimuendo,Nott'm Forest,Forward,2,0,0,0,0,0.0,0.0,0.0,1,2025_2026
697,Amine Adli,Bournemouth,Midfielder,2,0,0,0,0,0.0,0.02,0.06,1,2025_2026
698,Noah Okafor,Leeds,Midfielder,2,0,0,0,1,0.0,0.0,0.87,1,2025_2026
699,Douglas Luiz Soares de Paulo,Nott'm Forest,Midfielder,2,0,0,0,0,0.0,0.0,0.0,0,2025_2026
1,David Raya Martín,Arsenal,Goalkeeper,3,0,0,0,1,0.0,0.02,0.52,2,2025_2026
5,Gabriel dos Santos Magalhães,Arsenal,Defender,3,0,0,0,1,0.02,0.01,0.52,2,2025_2026
6,William Saliba,Arsenal,Defender,3,0,0,0,0,0.0,0.0,0.0,1,2025_2026
7,Riccardo Calafiori,Arsenal,Defender,3,0,0,0,1,0.13,0.01,0.52,2,2025_2026
8,Jurriën Timber,Arsenal,Defender,3,0,0,0,1,0.09,0.05,0.52,2,2025_2026
10,Myles Lewis-Skelly,Arsenal,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
12,Oleksandr Zinchenko,Nott'm Forest,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
16,Bukayo Saka,Arsenal,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
17,Martin Ødegaard,Arsenal,Midfielder,3,0,0,0,1,0.0,0.01,0.25,1,2025_2026
19,Gabriel Martinelli Silva,Arsenal,Midfielder,3,0,0,1,0,0.0,0.0,0.28,3,2025_2026
20,Leandro Trossard,Arsenal,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
21,Declan Rice,Arsenal,Midfielder,3,0,0,0,1,0.02,0.1,0.52,4,2025_2026
22,Mikel Merino Zazón,Arsenal,Midfielder,3,0,0,1,0,0.0,0.02,0.28,3,2025_2026
24,Christian Nørgaard,Arsenal,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
25,Ethan Nwaneri,Arsenal,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
26,Martín Zubimendi Ibáñez,Arsenal,Midfielder,3,0,0,0,1,0.03,0.02,0.52,1,2025_2026
32,Emiliano Martínez Romero,Aston Villa,Goalkeeper,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
36,Matty Cash,Aston Villa,Defender,3,0,0,0,2,0.01,0.11,1.77,0,2025_2026
37,Lucas Digne,Aston Villa,Defender,3,0,0,0,0,0.0,0.0,0.38,1,2025_2026
38,Ezri Konsa Ngoyo,Aston Villa,Defender,3,0,0,0,3,0.0,0.03,2.67,1,2025_2026
39,Ian Maatsen,Aston Villa,Defender,3,0,0,0,3,0.09,0.12,2.29,1,2025_2026
40,Tyrone Mings,Aston Villa,Defender,3,0,0,0,3,0.0,0.02,2.67,1,2025_2026
41,Pau Torres,Aston Villa,Defender,3,0,0,0,1,0.0,0.0,0.9,1,2025_2026
44,Lamare Bogarde,Aston Villa,Defender,3,0,0,0,0,0.0,0.0,0.38,1,2025_2026
47,Morgan Rogers,Aston Villa,Midfielder,3,0,0,0,3,0.04,0.04,2.67,2,2025_2026
50,Emiliano Buendía Stati,Aston Villa,Midfielder,3,0,0,0,2,0.01,0.12,0.95,1,2025_2026
52,Jacob Ramsey,Newcastle,Midfielder,3,0,0,0,0,0.03,0.1,0.54,1,2025_2026
53,Donyell Malen,Aston Villa,Midfielder,3,0,0,0,3,0.18,0.02,2.29,2,2025_2026
54,John McGinn,Aston Villa,Midfielder,3,0,0,0,2,0.0,0.12,1.77,2,2025_2026
55,Ross Barkley,Aston Villa,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
58,Boubacar Kamara,Aston Villa,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
59,Amadou Onana,Aston Villa,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
64,Ollie Watkins,Aston Villa,Forward,3,0,0,0,3,0.64,0.04,2.67,2,2025_2026
67,Đorđe Petrović,Bournemouth,Goalkeeper,3,0,0,1,0,0.0,0.0,0.19,5,2025_2026
72,Marcos Senesi Barón,Bournemouth,Defender,3,0,1,1,0,0.14,0.03,0.19,14,2025_2026
74,Adrien Truffert,Bournemouth,Defender,3,0,0,1,0,0.01,0.1,0.19,7,2025_2026
77,James Hill,Bournemouth,Defender,3,0,0,1,0,0.0,0.0,0.19,5,2025_2026
81,Justin Kluivert,Bournemouth,Midfielder,3,0,0,0,0,0.0,0.0,0.07,1,2025_2026
82,Antoine Semenyo,Bournemouth,Midfielder,3,0,0,1,0,0.21,0.06,0.19,2,2025_2026
83,Dango Ouattara,Brentford,Midfielder,3,0,0,0,2,0.08,0.0,1.54,2,2025_2026
84,Marcus Tavernier,Bournemouth,Midfielder,3,0,0,1,0,0.31,0.05,0.12,3,2025_2026
85,Tyler Adams,Bournemouth,Midfielder,3,0,0,1,0,0.03,0.01,0.19,4,2025_2026
86,David Brooks,Bournemouth,Midfielder,3,0,0,1,0,0.34,0.32,0.01,4,2025_2026
87,Ryan Christie,Bournemouth,Midfielder,3,0,0,0,0,0.0,0.0,0.18,1,2025_2026
88,Lewis Cook,Bournemouth,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
90,Alex Scott,Bournemouth,Midfielder,3,0,0,1,0,0.05,0.13,0.01,3,2025_2026
97,Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,3,1,0,1,0,0.5,0.06,0.12,8,2025_2026
100,Eli Junior Kroupi,Bournemouth,Forward,3,0,0,0,0,0.0,0.0,0.07,1,2025_2026
101,Caoimhín Kelleher,Brentford,Goalkeeper,3,0,0,0,2,0.0,0.0,1.54,1,2025_2026
106,Nathan Collins,Brentford,Defender,3,0,0,0,2,0.0,0.0,1.54,3,2025_2026
107,Keane Lewis-Potter,Brentford,Defender,3,0,0,1,0,0.0,0.0,0.48,6,2025_2026
108,Kristoffer Ajer,Brentford,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
109,Rico Henry,Brentford,Defender,3,0,0,0,2,0.03,0.02,1.06,-1,2025_2026
110,Michael Kayode,Brentford,Defender,3,0,0,0,2,0.0,0.01,1.54,1,2025_2026
113,Sepp van den Berg,Brentford,Defender,3,0,0,0,2,0.0,0.03,1.54,3,2025_2026
116,Aaron Hickey,Brentford,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
119,Bryan Mbeumo,Man Utd,Midfielder,3,1,0,0,2,0.66,0.66,1.2,10,2025_2026
120,Kevin Schade,Brentford,Midfielder,3,0,0,0,1,0.95,0.0,1.41,0,2025_2026
121,Mikkel Damsgaard,Brentford,Midfielder,3,0,0,0,2,0.0,0.27,1.54,2,2025_2026
123,Fábio Freitas Gouveia Carvalho,Brentford,Midfielder,3,0,0,0,1,0.0,0.0,0.13,1,2025_2026
124,Jordan Henderson,Brentford,Midfielder,3,0,0,1,0,0.0,0.01,0.48,3,2025_2026
125,Vitaly Janelt,Brentford,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
126,Mathias Jensen,Brentford,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
128,Frank Onyeka,Brentford,Midfielder,3,0,1,0,2,0.0,0.36,1.06,4,2025_2026
129,Yehor Yarmoliuk,Brentford,Midfielder,3,0,0,0,2,0.01,0.01,1.54,2,2025_2026
136,Igor Thiago Nascimento Rodrigues,Brentford,Forward,3,1,0,0,2,0.12,0.1,1.54,6,2025_2026
139,Bart Verbruggen,Brighton,Goalkeeper,3,0,0,0,1,0.0,0.0,1.82,2,2025_2026
144,Diego Coppola,Brighton,Defender,3,0,0,0,0,0.0,0.0,0.06,1,2025_2026
145,Maxim De Cuyper,Brighton,Defender,3,0,0,0,1,0.0,0.36,1.82,2,2025_2026
146,Lewis Dunk,Brighton,Defender,3,0,1,0,1,0.09,0.01,1.82,5,2025_2026
148,Ferdi Kadıoğlu,Brighton,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
149,Igor Julio dos Santos de Paulo,West Ham,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
151,Jan Paul van Hecke,Brighton,Defender,3,0,0,0,1,0.29,0.0,1.82,1,2025_2026
157,Mitoma Kaoru,Brighton,Midfielder,3,0,1,0,1,0.08,0.04,1.82,5,2025_2026
158,Georginio Rutter,Brighton,Midfielder,3,0,0,0,0,0.07,0.06,0.17,1,2025_2026
160,Yankuba Minteh,Brighton,Midfielder,3,0,0,0,1,0.2,0.03,1.76,4,2025_2026
162,Brajan Gruda,Brighton,Midfielder,3,1,0,0,0,0.78,0.0,0.17,8,2025_2026
166,Yasin Ayari,Brighton,Midfielder,3,0,0,0,0,0.0,0.01,0.17,1,2025_2026
167,Carlos Baleba,Brighton,Midfielder,3,0,0,0,1,0.0,0.0,1.65,1,2025_2026
169,Diego Gómez Amarilla,Brighton,Midfielder,3,0,0,0,1,0.0,0.0,1.65,2,2025_2026
170,James Milner,Brighton,Midfielder,3,1,0,0,0,0.79,0.01,0.17,6,2025_2026
173,Mats Wieffer,Brighton,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
178,Danny Welbeck,Brighton,Forward,3,0,0,0,1,0.0,0.17,1.65,2,2025_2026
180,Stefanos Tzimas,Brighton,Forward,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
181,Charalampos Kostoulas,Brighton,Forward,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
187,Kyle Walker,Burnley,Defender,3,0,0,0,3,0.0,0.1,3.63,0,2025_2026
191,Maxime Estève,Burnley,Defender,3,0,0,0,3,0.0,0.0,3.63,1,2025_2026
192,Quilindschy Hartman,Burnley,Defender,3,0,0,0,3,0.09,0.0,3.63,1,2025_2026
198,Axel Tuanzebe,Burnley,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
199,Joe Worrall,Burnley,Defender,3,0,0,0,1,0.0,0.0,1.06,1,2025_2026
200,Jaidon Anthony,Burnley,Midfielder,3,1,0,0,3,0.38,0.01,3.63,6,2025_2026
202,Jacob Bruun Larsen,Burnley,Midfielder,3,0,1,0,2,0.03,0.32,2.57,5,2025_2026
205,Josh Cullen,Burnley,Midfielder,3,0,0,0,3,0.0,0.05,3.63,2,2025_2026
207,Hannibal Mejbri,Burnley,Midfielder,3,0,0,0,2,0.11,0.0,2.38,2,2025_2026
209,Josh Laurent,Burnley,Midfielder,3,0,0,0,1,0.0,0.0,1.13,0,2025_2026
210,Loum Tchaouna,Burnley,Midfielder,3,0,1,0,1,0.13,0.0,1.25,3,2025_2026
215,Zian Flemming,Burnley,Forward,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
217,Lyle Foster,Burnley,Forward,3,1,0,0,3,0.51,0.0,3.63,6,2025_2026
218,Ashley Barnes,Burnley,Forward,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
220,Robert Lynch Sánchez,Chelsea,Goalkeeper,3,0,0,1,0,0.0,0.0,1.02,6,2025_2026
224,Marc Cucurella Saseta,Chelsea,Defender,3,0,0,1,0,0.0,0.03,1.02,6,2025_2026
225,Reece James,Chelsea,Defender,3,0,0,0,0,0.04,0.0,0.68,1,2025_2026
226,Trevoh Chalobah,Chelsea,Defender,3,0,1,1,0,0.12,0.21,1.02,13,2025_2026
228,Malo Gusto,Chelsea,Defender,3,0,0,1,0,0.0,0.05,1.02,6,2025_2026
232,Tosin Adarabioyo,Chelsea,Defender,3,0,0,1,0,0.0,0.01,1.02,8,2025_2026
233,Josh Acheampong,Chelsea,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
236,Pedro Lomba Neto,Chelsea,Midfielder,3,0,0,1,0,0.0,0.17,0.35,3,2025_2026
237,Enzo Fernández,Chelsea,Midfielder,3,1,1,1,0,0.79,0.24,1.02,12,2025_2026
238,Estêvão Almeida de Oliveira Gonçalves,Chelsea,Midfielder,3,0,0,1,0,0.36,0.06,0.35,3,2025_2026
239,Jamie Bynoe-Gittens,Chelsea,Midfielder,3,0,0,0,0,0.03,0.0,0.68,1,2025_2026
241,Moisés Caicedo Corozo,Chelsea,Midfielder,3,0,0,1,0,0.06,0.03,1.02,4,2025_2026
242,Kiernan Dewsbury-Hall,Everton,Midfielder,3,1,1,0,2,0.06,0.59,1.11,12,2025_2026
244,Roméo Lavia,Chelsea,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
246,Andrey Nascimento dos Santos,Chelsea,Midfielder,3,0,0,0,0,0.0,0.01,0.68,0,2025_2026
249,João Pedro Junqueira de Jesus,Chelsea,Forward,3,1,0,1,0,0.66,0.02,1.02,9,2025_2026
252,Marc Guiu Paz,Chelsea,Forward,3,0,0,0,0,0.0,0.0,0.0,1,2025_2026
253,Dean Henderson,Crystal Palace,Goalkeeper,3,0,0,1,0,0.0,0.0,1.13,7,2025_2026
256,Daniel Muñoz Mejía,Crystal Palace,Defender,3,0,0,1,0,0.0,0.48,1.13,9,2025_2026
257,Maxence Lacroix,Crystal Palace,Defender,3,0,1,1,0,0.0,0.12,1.13,11,2025_2026
258,Tyrick Mitchell,Crystal Palace,Defender,3,0,0,1,0,0.0,0.02,1.13,6,2025_2026
260,Marc Guéhi,Crystal Palace,Defender,3,1,0,1,0,0.05,0.01,1.13,15,2025_2026
261,Chris Richards,Crystal Palace,Defender,3,0,0,1,0,0.0,0.0,1.13,8,2025_2026
266,Eberechi Eze,Arsenal,Midfielder,3,0,0,0,1,0.0,0.03,0.25,1,2025_2026
267,Ismaïla Sarr,Crystal Palace,Midfielder,3,1,0,1,0,1.45,0.0,1.13,7,2025_2026
270,Will Hughes,Crystal Palace,Midfielder,3,0,0,1,0,0.0,0.02,0.85,2,2025_2026
271,Daichi Kamada,Crystal Palace,Midfielder,3,0,1,1,0,0.0,0.17,1.13,6,2025_2026
272,Jefferson Lerma Solís,Crystal Palace,Midfielder,3,0,0,0,0,0.36,0.01,0.38,1,2025_2026
273,Adam Wharton,Crystal Palace,Midfielder,3,0,0,0,0,0.0,0.01,0.75,1,2025_2026
276,Justin Devenny,Crystal Palace,Midfielder,3,0,0,0,0,0.0,0.0,0.0,1,2025_2026
283,Jean-Philippe Mateta,Crystal Palace,Forward,3,1,0,1,0,0.79,0.33,1.13,5,2025_2026
284,Eddie Nketiah,Crystal Palace,Forward,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
287,Jordan Pickford,Everton,Goalkeeper,3,0,0,0,2,0.0,0.01,1.11,1,2025_2026
291,James Tarkowski,Everton,Defender,3,0,0,0,2,0.0,0.0,1.11,3,2025_2026
292,Vitalii Mykolenko,Everton,Defender,3,0,0,0,2,0.0,0.07,1.11,1,2025_2026
293,Jake O'Brien,Everton,Defender,3,0,0,0,2,0.07,0.01,1.11,1,2025_2026
294,Séamus Coleman,Everton,Defender,3,0,0,0,0,0.0,0.0,0.0,1,2025_2026
295,Michael Keane,Everton,Defender,3,0,0,0,2,0.0,0.0,1.11,3,2025_2026
299,Iliman Ndiaye,Everton,Midfielder,3,1,0,0,2,0.56,0.05,1.11,7,2025_2026
300,Dwight McNeil,Everton,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
301,Carlos Alcaraz Durán,Everton,Midfielder,3,0,0,0,0,0.0,0.0,0.12,1,2025_2026
302,Idrissa Gana Gueye,Everton,Midfielder,3,0,0,0,1,0.3,0.03,0.65,2,2025_2026
303,James Garner,Everton,Midfielder,3,0,0,0,2,0.0,0.02,1.11,4,2025_2026
304,Tim Iroegbunam,Everton,Midfielder,3,0,0,0,1,0.03,0.0,0.46,1,2025_2026
310,Thierno Barry,Everton,Forward,3,0,0,0,1,0.0,0.0,0.46,1,2025_2026
311,Norberto Bercique Gomes Betuncal,Everton,Forward,3,1,0,0,1,0.63,0.08,0.65,7,2025_2026
314,Bernd Leno,Fulham,Goalkeeper,3,0,0,0,2,0.0,0.0,2.35,2,2025_2026
316,Antonee Robinson,Fulham,Defender,3,0,0,0,0,0.0,0.04,0.12,1,2025_2026
317,Joachim Andersen,Fulham,Defender,3,0,0,0,2,0.21,0.02,2.35,3,2025_2026
318,Calvin Bassey,Fulham,Defender,3,0,0,0,2,0.0,0.01,2.35,1,2025_2026
319,Timothy Castagne,Fulham,Defender,3,0,0,0,2,0.08,0.03,2.19,0,2025_2026
320,Issa Diop,Fulham,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
321,Jorge Cuenca Barreno,Fulham,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
324,Alex Iwobi,Fulham,Midfielder,3,0,0,0,2,0.03,0.05,2.31,1,2025_2026
325,Emile Smith Rowe,Fulham,Midfielder,3,0,0,0,0,0.0,0.03,0.12,1,2025_2026
326,Adama Traoré Diarra,Fulham,Midfielder,3,0,0,0,0,0.0,0.07,0.04,1,2025_2026
328,Ryan Sessegnon,Fulham,Midfielder,3,0,0,0,2,0.0,0.0,2.23,2,2025_2026
329,Harry Wilson,Fulham,Midfielder,3,0,0,0,0,0.03,0.01,0.16,1,2025_2026
330,Sander Berge,Fulham,Midfielder,3,0,0,0,2,0.41,0.01,2.35,2,2025_2026
331,Tom Cairney,Fulham,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
332,Saša Lukić,Fulham,Midfielder,3,0,0,0,2,0.0,0.11,2.35,1,2025_2026
335,Josh King,Fulham,Midfielder,3,0,0,0,2,0.04,0.08,2.23,2,2025_2026
337,Raúl Jiménez Rodríguez,Fulham,Forward,3,0,0,0,0,0.11,0.0,0.16,1,2025_2026
341,Karl Darlow,Leeds,Goalkeeper,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
342,Jayden Bogle,Leeds,Defender,3,0,0,1,0,0.08,0.02,0.46,6,2025_2026
343,Pascal Struijk,Leeds,Defender,3,0,0,1,0,0.0,0.01,0.46,6,2025_2026
347,Gabriel Gudmundsson,Leeds,Defender,3,0,0,1,0,0.0,0.03,0.43,9,2025_2026
348,Joe Rodon,Leeds,Defender,3,0,0,1,0,0.0,0.0,0.46,7,2025_2026
350,Brenden Aaronson,Leeds,Midfielder,3,0,0,0,0,0.0,0.02,0.07,1,2025_2026
352,Jack Harrison,Leeds,Midfielder,3,0,0,0,0,0.0,0.03,0.07,1,2025_2026
353,Daniel James,Leeds,Midfielder,3,0,0,0,0,0.22,0.12,0.39,1,2025_2026
354,Ethan Ampadu,Leeds,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
358,Tanaka Ao,Leeds,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
362,Joël Piroe,Leeds,Forward,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
365,Lukas Nmecha,Leeds,Forward,3,0,0,1,0,0.1,0.02,0.39,2,2025_2026
366,Alisson Becker,Liverpool,Goalkeeper,3,0,0,1,0,0.0,0.0,0.49,8,2025_2026
367,Giorgi Mamardashvili,Liverpool,Goalkeeper,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
370,Jeremie Frimpong,Liverpool,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
371,Milos Kerkez,Liverpool,Defender,3,0,0,1,0,0.0,0.0,0.49,6,2025_2026
372,Andrew Robertson,Liverpool,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
373,Virgil van Dijk,Liverpool,Defender,3,0,0,1,0,0.0,0.02,0.49,8,2025_2026
374,Ibrahima Konaté,Liverpool,Defender,3,0,0,1,0,0.0,0.0,0.4,6,2025_2026
375,Conor Bradley,Liverpool,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
381,Mohamed Salah,Liverpool,Midfielder,3,0,0,1,0,0.05,0.03,0.49,3,2025_2026
382,Florian Wirtz,Liverpool,Midfielder,3,0,0,1,0,0.18,0.06,0.4,3,2025_2026
384,Cody Gakpo,Liverpool,Midfielder,3,0,0,1,0,0.05,0.01,0.49,3,2025_2026
385,Federico Chiesa,Liverpool,Midfielder,3,0,0,0,0,0.12,0.0,0.09,1,2025_2026
386,Alexis Mac Allister,Liverpool,Midfielder,3,0,0,1,0,0.05,0.05,0.31,3,2025_2026
387,Dominik Szoboszlai,Liverpool,Midfielder,3,1,0,1,0,0.03,0.02,0.49,13,2025_2026
388,Curtis Jones,Liverpool,Midfielder,3,0,1,0,0,0.0,0.02,0.18,4,2025_2026
389,Harvey Elliott,Aston Villa,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
390,Ryan Gravenberch,Liverpool,Midfielder,3,0,0,1,0,0.02,0.01,0.49,2,2025_2026
391,Ben Gannon-Doak,Bournemouth,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
392,Endo Wataru,Liverpool,Midfielder,3,0,0,0,0,0.0,0.0,0.09,0,2025_2026
403,Joško Gvardiol,Man City,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
405,Nathan Aké,Man City,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
407,Matheus Nunes,Man City,Defender,3,0,0,0,1,0.0,0.02,1.19,2,2025_2026
408,Rúben dos Santos Gato Alves Dias,Man City,Defender,3,0,0,0,1,0.0,0.0,1.11,1,2025_2026
410,Rico Lewis,Man City,Defender,3,0,0,0,1,0.0,0.0,1.11,1,2025_2026
411,Nico O'Reilly,Man City,Defender,3,0,0,0,1,0.02,0.0,1.23,1,2025_2026
414,Phil Foden,Man City,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
415,Sávio Moreira de Oliveira,Man City,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
416,Bernardo Mota Veiga de Carvalho e Silva,Man City,Midfielder,3,0,0,0,1,0.0,0.03,1.07,2,2025_2026
417,Rayan Cherki,Man City,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
418,Jérémy Doku,Man City,Midfielder,3,0,0,0,1,0.0,0.01,1.23,1,2025_2026
419,Jack Grealish,Everton,Midfielder,3,0,2,0,2,0.28,0.59,0.99,10,2025_2026
421,Rodrigo 'Rodri' Hernandez Cascante,Man City,Midfielder,3,0,0,0,2,0.03,0.16,2.3,2,2025_2026
422,Mateo Kovačić,Man City,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
423,Nico González Iglesias,Man City,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
424,Oscar Bobb,Man City,Midfielder,3,0,0,0,2,0.3,0.18,2.3,2,2025_2026
426,James McAtee,Nott'm Forest,Midfielder,3,0,0,0,3,0.0,0.09,1.95,1,2025_2026
427,Tijjani Reijnders,Man City,Midfielder,3,0,0,0,2,0.02,0.12,2.3,2,2025_2026
430,Erling Haaland,Man City,Forward,3,1,0,0,2,1.4,0.0,2.3,9,2025_2026
431,Altay Bayındır,Man Utd,Goalkeeper,3,0,0,0,2,0.0,0.01,1.2,1,2025_2026
436,Matthijs de Ligt,Man Utd,Defender,3,0,0,0,2,0.1,0.0,1.2,1,2025_2026
440,Diogo Dalot Teixeira,Man Utd,Defender,3,0,1,0,2,0.0,0.46,1.2,4,2025_2026
441,Patrick Dorgu,Man Utd,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
442,Harry Maguire,Man Utd,Defender,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
443,Luke Shaw,Man Utd,Defender,3,0,0,0,2,0.0,0.02,1.2,1,2025_2026
444,Leny Yoro,Man Utd,Defender,3,0,0,0,2,0.09,0.02,1.2,1,2025_2026
449,Bruno Borges Fernandes,Man Utd,Midfielder,3,1,0,0,2,0.92,0.25,1.2,10,2025_2026
450,Matheus Santos Carneiro da Cunha,Man Utd,Midfielder,3,0,0,0,0,0.03,0.15,0.0,1,2025_2026
452,Amad Diallo,Man Utd,Midfielder,3,0,1,0,2,0.63,0.06,1.2,5,2025_2026
453,Alejandro Garnacho Ferreyra,Chelsea,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
455,Mason Mount,Man Utd,Midfielder,3,0,0,0,0,0.06,0.1,0.2,1,2025_2026
457,Carlos Henrique Casimiro,Man Utd,Midfielder,3,0,1,0,2,0.13,0.02,1.2,5,2025_2026
458,Kobbie Mainoo,Man Utd,Midfielder,3,0,0,0,2,0.07,0.09,1.0,1,2025_2026
459,Manuel Ugarte Ribeiro,Man Utd,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
466,Joshua Zirkzee,Man Utd,Forward,3,0,0,0,2,0.67,0.03,1.2,1,2025_2026
469,Nick Pope,Newcastle,Goalkeeper,3,0,0,1,0,0.0,0.0,0.69,5,2025_2026
470,Martin Dúbravka,Burnley,Goalkeeper,3,0,0,0,3,0.0,0.0,3.63,2,2025_2026
475,Sven Botman,Newcastle,Defender,3,0,0,1,0,0.0,0.0,0.62,8,2025_2026
476,Dan Burn,Newcastle,Defender,3,0,0,1,0,0.0,0.01,0.69,6,2025_2026
477,Tino Livramento,Newcastle,Defender,3,0,0,1,0,0.0,0.03,0.69,6,2025_2026
478,Kieran Trippier,Newcastle,Defender,3,0,0,1,0,0.0,0.02,0.62,6,2025_2026
485,Anthony Gordon,Newcastle,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
486,Anthony Elanga,Newcastle,Midfielder,3,0,0,0,0,0.0,0.01,0.07,1,2025_2026
487,Harvey Barnes,Newcastle,Midfielder,3,0,0,0,0,0.03,0.02,0.07,1,2025_2026
488,Bruno Guimarães Rodriguez Moura,Newcastle,Midfielder,3,0,0,1,0,0.0,0.05,0.69,3,2025_2026
489,Jacob Murphy,Newcastle,Midfielder,3,0,0,1,0,0.08,0.01,0.62,3,2025_2026
490,Joelinton Cássio Apolinário de Lira,Newcastle,Midfielder,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
491,Sandro Tonali,Newcastle,Midfielder,3,0,0,1,0,0.0,0.05,0.69,3,2025_2026
493,Sean Longstaff,Leeds,Midfielder,3,0,0,1,0,0.0,0.01,0.46,5,2025_2026
497,Lewis Miley,Newcastle,Midfielder,3,0,0,0,0,0.0,0.01,0.15,1,2025_2026
499,Alexander Isak,Liverpool,Forward,3,0,0,0,0,0.0,0.0,0.0,0,2025_2026
500,William Osula,Newcastle,Forward,3,0,0,1,0,0.24,0.0,0.69,2,2025_2026
